Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,1444.099976,1444.099976,1444.099976,1444.099976,1444.099976,0
2008-01-03,1444.180054,1444.180054,1444.180054,1444.180054,1444.180054,0
2008-01-04,1408.849976,1408.849976,1408.849976,1408.849976,1408.849976,0
2008-01-07,1413.359985,1413.359985,1413.359985,1413.359985,1413.359985,0
2008-01-08,1387.859985,1387.859985,1387.859985,1387.859985,1387.859985,0
2008-01-09,1406.770020,1406.770020,1406.770020,1406.770020,1406.770020,0
2008-01-10,1418.020020,1418.020020,1418.020020,1418.020020,1418.020020,0
2008-01-11,1398.819946,1398.819946,1398.819946,1398.819946,1398.819946,0
2008-01-14,1413.910034,1413.910034,1413.910034,1413.910034,1413.910034,0
2008-01-15,1378.750000,1378.750000,1378.750000,1378.750000,1378.750000,0
2008-01-16,1371.270020,1371.270020,1371.270020,1371.270020,1371.270020,0
2008-01-17,1331.550049,1331.550049,1331.550049,1331.550049,1331.550049,0
2008-01-18,1323.180054,1323.180054,1323.180054,1323.180054,1323.180054,0
2008-01-21,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,0
2008-01-22,1308.520020,1308.520020,1308.520020,1308.520020,1308.520020,0
2008-01-23,1336.699951,1336.699951,1336.699951,1336.699951,1336.699951,0
2008-01-24,1350.280029,1350.280029,1350.280029,1350.280029,1350.280029,0
2008-01-25,1328.810059,1328.810059,1328.810059,1328.810059,1328.810059,0
2008-01-28,1352.040039,1352.040039,1352.040039,1352.040039,1352.040039,0
2008-01-29,1359.689941,1359.689941,1359.689941,1359.689941,1359.689941,0
2008-01-30,1353.270020,1353.270020,1353.270020,1353.270020,1353.270020,0
2008-01-31,1376.709961,1376.709961,1376.709961,1376.709961,1376.709961,0
2008-02-01,1393.750000,1393.750000,1393.750000,1393.750000,1393.750000,0
2008-02-04,1379.130005,1379.130005,1379.130005,1379.130005,1379.130005,0
2008-02-05,1335.180054,1335.180054,1335.180054,1335.180054,1335.180054,0
2008-02-06,1325.430054,1325.430054,1325.430054,1325.430054,1325.430054,0
2008-02-07,1336.130005,1336.130005,1336.130005,1336.130005,1336.130005,0
2008-02-08,1330.430054,1330.430054,1330.430054,1330.430054,1330.430054,0
2008-02-11,1338.349976,1338.349976,1338.349976,1338.349976,1338.349976,0
2008-02-12,1348.119995,1348.119995,1348.119995,1348.119995,1348.119995,0
2008-02-13,1366.819946,1366.819946,1366.819946,1366.819946,1366.819946,0
2008-02-14,1348.630005,1348.630005,1348.630005,1348.630005,1348.630005,0
2008-02-15,1349.760010,1349.760010,1349.760010,1349.760010,1349.760010,0
2008-02-18,1349.719971,1349.719971,1349.719971,1349.719971,1349.719971,0
2008-02-19,1348.560059,1348.560059,1348.560059,1348.560059,1348.560059,0
2008-02-20,1359.810059,1359.810059,1359.810059,1359.810059,1359.810059,0
2008-02-21,1342.719971,1342.719971,1342.719971,1342.719971,1342.719971,0
2008-02-22,1353.400024,1353.400024,1353.400024,1353.400024,1353.400024,0
2008-02-25,1372.040039,1372.040039,1372.040039,1372.040039,1372.040039,0
2008-02-26,1381.719971,1381.719971,1381.719971,1381.719971,1381.719971,0
2008-02-27,1375.729980,1375.729980,1375.729980,1375.729980,1375.729980,0
2008-02-28,1363.530029,1363.530029,1363.530029,1363.530029,1363.530029,0
2008-02-29,1326.670044,1326.670044,1326.670044,1326.670044,1326.670044,0
2008-03-03,1327.380005,1327.380005,1327.380005,1327.380005,1327.380005,0
2008-03-04,1322.800049,1322.800049,1322.800049,1322.800049,1322.800049,0
2008-03-05,1330.239990,1330.239990,1330.239990,1330.239990,1330.239990,0
2008-03-06,1301.099976,1301.099976,1301.099976,1301.099976,1301.099976,0
2008-03-07,1290.219971,1290.219971,1290.219971,1290.219971,1290.219971,0
2008-03-10,1270.369995,1270.369995,1270.369995,1270.369995,1270.369995,0
2008-03-11,1317.520020,1317.520020,1317.520020,1317.520020,1317.520020,0
